dataset,scene,image_path,rotation_matrix,translation_vector
heritage,wall,heritage/wall/images/DSC_4964_acr.jpg,0.9997829337863177;-0.00543542109743338;0.020113217224432278;0.006146283686997588;0.9993524901216988;-0.03545170918868231;-0.019907498749530805;0.03556763535931972;0.9991689721005571,14.638263027199999;-0.25400947862400003;-0.2166473086
heritage,wall,heritage/wall/images/DSC_4961_acr.jpg,0.9999977220063775;-0.0021332938254698557;-7.098950680676025e-05;0.0021288338373300244;0.9992195852305756;-0.039442217966659934;0.00015507594559828597;0.039441976992674765;0.9992218504428135,16.3379616416;-0.33217612816;0.0194742362376
heritage,wall,heritage/wall/images/DSC_4940_acr.jpg,0.9994429765173071;0.0022130346044981113;0.03329923674898356;-0.000526479053992135;0.9987202672385554;-0.05057223177549295;-0.033368540723730654;0.05052653050415954;0.9981651217134272,26.8024891976;-0.06631239706400001;-1.44914906624
heritage,wall,heritage/wall/images/DSC_4937_acr.jpg,0.9995922323457181;0.006066419646682376;0.027902823992817672;-0.004078516186446822;0.9974852671964317;-0.07075667764798023;-0.028261895545428416;0.07061402324420867;0.9971032669595691,28.6603619848;-0.0058107241416;-1.5574973380800001
heritage,wall,heritage/wall/images/DSC_4934_acr.jpg,0.999060387702594;0.007670404623638548;0.0426556750790825;-0.0037551825594854147;0.995832836197655;-0.09112003596618885;-0.04317684943910952;0.0908742386127349;0.9949259431882698,30.1004103352;0.15059041568800002;-1.94798334888
heritage,wall,heritage/wall/images/DSC_4931_acr.jpg,0.9970929344793701;0.008032328005854149;-0.07577045412378783;-0.01552507528887975;0.9949838569604411;-0.09882356209628856;0.07459659542226629;0.09971261753123703;0.9922160761933239,31.9005485128;-0.09934084352000001;1.67012128792
heritage,wall,heritage/wall/images/DSC_4928_acr.jpg,0.9902959152633247;-0.003371336820205864;-0.13893392062710513;-0.00959971597436734;0.995658465489379;-0.09258545000455803;0.1386428709526224;0.09302071912955609;0.985964147495554,33.5296595704;0.153561104936;3.89612217696
heritage,wall,heritage/wall/images/DSC_4943_acr.jpg,0.9985429669888956;0.006715135769985435;0.05354297366232273;-0.0036901449783709184;0.9984016336402523;-0.05639646065591508;-0.05383610226467113;0.05611670781564289;0.9969717093262385,25.0799869672;-0.256137470608;-1.83195440456
heritage,wall,heritage/wall/images/DSC_4946_acr.jpg,0.9999833259423907;-0.005503193494414794;-0.0017500567297756445;0.00542274767664643;0.9990579115956851;-0.04305674262764898;0.0019853576075427996;0.043046534580976556;0.9990710956762482,23.0983009104;-0.178838395008;-0.6602683360000001
heritage,wall,heritage/wall/images/DSC_4952_acr.jpg,0.9998019573091401;0.0005662787329401486;0.01989285020325206;0.00020223262712938154;0.9992543624443061;-0.03860930247994543;-0.019899880973938768;0.03860567917314778;0.9990563529014782,21.4743206664;-0.33843416596;-0.83765973792
heritage,wall,heritage/wall/images/DSC_4955_acr.jpg,0.9999419081085512;-0.006725545263384605;-0.008423030876110342;0.006397769780170615;0.9992437163471928;-0.03835445062168011;0.00867461526926001;0.038298333926701386;0.9992286968799331,19.7772651984;-0.26703811732;-0.10340921591999999
heritage,wall,heritage/wall/images/DSC_4958_acr.jpg,0.9998496591309021;-0.012965090501471639;0.011513712003847215;0.013325934229805986;0.9994042281156542;-0.03183721566745701;-0.011094080075507417;0.0319858602016881;0.9994267487587253,18.039992444000003;-0.16914944952799998;-0.27468821222400003
heritage,wall,heritage/wall/images/DSC_4994_acr.jpg,0.9990547205416688;-0.009574863743190987;-0.04240268090236201;0.008013307413238097;0.9992888676070849;-0.03684489083781863;0.04272531179183076;0.03647027640214912;0.9984209866942109,0.72482329984;-0.09525381361600001;-0.1483142002
heritage,wall,heritage/wall/images/DSC_4997_acr.jpg,0.9996348674093883;-0.009245700579309298;0.02538993659331086;0.01008581778583868;0.9993990862741683;-0.03316236773736836;-0.025068070109313285;0.033406337350199725;0.9991274235480874,-0.41346894614400004;-0.06491671211200001;-0.076781329864
heritage,wall,heritage/wall/images/DSC_5000_acr.jpg,0.9999840929120177;-0.0034444215986160036;0.00446652916480832;0.0035771957382588196;0.9995414746458361;-0.03006732667660446;-0.004360916598523603;0.030082826042086785;0.9995378962219202,-2.05276078176;-0.0211571430984;-0.143906883144
heritage,wall,heritage/wall/images/DSC_5003_acr.jpg,0.9994832446004862;-0.014687990931390801;-0.028592073819227234;0.0137710993167854;0.9993928334852776;-0.03200501838579952;0.029044803089227345;0.03159473533149968;0.9990786616242189,-3.79950740208;-0.032128791978400004;-0.5058526137280001
heritage,wall,heritage/wall/images/DSC_5006_acr.jpg,0.9997315828671767;0.0038361322563017146;-0.022848332700696132;-0.004181183024272223;0.9998776504745078;-0.015073214325267353;0.022787714374352605;0.015164701477116807;0.9996253057534622,-4.98985615728;-0.074046969;-0.62742076368
heritage,wall,heritage/wall/images/DSC_5009_acr.jpg,0.9986554123831124;-0.004537867146103079;0.051640827643251314;0.0050639770815942885;0.9999365582531555;-0.01006159057758042;-0.05159189329761758;0.0103095698551436;0.9986150355944823,-5.9067066344;-0.20516879752800002;-0.15473549116000002
heritage,wall,heritage/wall/images/DSC_5012_acr.jpg,0.9998959881999595;-0.007398897408637491;0.012380189770871847;0.0075410322860411045;0.9999057378041002;-0.011473810984106695;-0.012294129236640883;0.011565976983142373;0.99985753113268,-7.470982865600001;-0.160492885936;-0.53863695784
heritage,wall,heritage/wall/images/DSC_5015_acr.jpg,0.9996326198676282;-0.005205209086296482;0.02659945666644041;0.005374366490564717;0.9999657634903896;-0.006291902089773823;-0.026565795327958837;0.006432545798526558;0.999626370637121,-8.916369335199999;-0.0301333200992;-0.161258880128
heritage,wall,heritage/wall/images/DSC_5018_acr.jpg,0.998207368677018;4.873063985720261e-05;0.0598502025412498;0.0002491320764202433;0.9999876217610244;-0.004969331739674665;-0.059849703859855344;0.004975334165177109;0.9981950004872958,-10.429285604;-0.00515305230824;0.16023168088
heritage,wall,heritage/wall/images/DSC_5021_acr.jpg,0.9994656387720616;0.003504513006440645;0.0324985430833817;-0.002558475082545514;0.9995730507624571;-0.029106191689852276;-0.032586670882536035;0.029007491756822414;0.999047883888841,-11.7917498336;0.15462924704;0.152396565728
heritage,wall,heritage/wall/images/DSC_5024_acr.jpg,0.9999449587105511;-0.010475866360389184;-0.000579459535703075;0.01046705027330818;0.9998533171843166;-0.013556731689257206;0.000721393048407115;0.013549920277172764;0.9999079353883297,-13.327936156;-0.052315122952000005;-0.35661434881600007
heritage,wall,heritage/wall/images/DSC_5027_acr.jpg,0.9962576198073623;-0.012718652824215249;0.08549263620982958;0.01375452636422492;0.9998388261016584;-0.01153840648241699;-0.08533210404217761;0.01267113609723778;0.9962719881286135,-14.8354106528;-0.09953778384;0.83636407792
heritage,wall,heritage/wall/images/DSC_5030_acr.jpg,0.9999021019670628;-0.009151228664065598;0.01058496555438632;0.009224123938679506;0.999933936185697;-0.006858483924472151;-0.01052150271650587;0.006955449526547326;0.9999204566876658,-16.2660265984;-0.0372190773336;-0.188682301424
heritage,wall,heritage/wall/images/DSC_5033_acr.jpg,0.9981600790254843;-0.0017588703305282522;0.060608275136315934;0.002010761449877956;0.999989592575794;-0.004095311769469145;-0.06060044123792062;0.0042096455026350175;0.9981532274187723,-17.6818201936;0.090166015928;0.673224936
heritage,wall,heritage/wall/images/DSC_5039_acr.jpg,0.9997776526872437;-0.005700492218944108;0.020301467327435152;0.005634703910499775;0.999978692035782;0.003296298871084564;-0.020319825270561698;-0.003181173190549754;0.9997884700465922,-19.230703984;0.036014994582400005;-0.003511368166
heritage,wall,heritage/wall/images/DSC_5042_acr.jpg,0.9999966554237718;-0.0022103951159040554;0.0013428680879659137;0.002210201889299866;0.9999975469363286;0.00014535795040364574;-0.0013431860923286219;-0.0001423894546577975;0.9999990877877662,-20.7270358048;0.145373052;-0.235251949672
heritage,wall,heritage/wall/images/DSC_5045_acr.jpg,0.99998233859689;-0.005548994945102724;-0.0021286496644518584;0.00554426896782306;0.9999821668714755;-0.002219689311831181;0.002140928748739858;0.0022078483027254785;0.9999952709038004,-22.0766470872;0.10195289408;-0.25319528588
heritage,wall,heritage/wall/images/DSC_5048_acr.jpg,0.9999690230999385;-0.0021737089177967213;-0.007564907804820189;0.0021774982249231642;0.9999975078682495;0.0004927055618814611;0.007563817953599549;-0.0005091628727072144;0.9999712642926964,-23.4653873016;0.18112186619200002;-0.53023071576
heritage,wall,heritage/wall/images/DSC_5051_acr.jpg,0.9996327491725756;-0.023470477496970843;0.013546345180256186;0.023370528286390635;0.9996988132801631;0.007490069014946533;-0.013718060697251629;-0.00717073303769094;0.9998801905220488,-24.878330444800003;-0.307958687968;0.10009750896000001
heritage,wall,heritage/wall/images/DSC_5054_acr.jpg,0.998539039945242;-0.0008816636815971297;0.05402784813766924;0.0011323748888364138;0.999988732886036;-0.004609970508731169;-0.054023174956176256;0.004664415304493265;0.9985287876658948,-26.397828666400002;0.25433805800000003;1.08518262432
heritage,wall,heritage/wall/images/DSC_5057_acr.jpg,0.9981761687264716;-0.008441133163217011;0.05977527463310544;0.008429128230306898;0.9999643716647719;0.00045298825023026596;-0.05977696867372403;5.169137879130182e-05;0.9982117567651575,-27.9128179912;0.08558456216799999;1.30660573568
heritage,wall,heritage/wall/images/DSC_5060_acr.jpg,0.9999248231217353;-0.010114127992376822;-0.006931992492798554;0.010101639854091323;0.9999472949495548;-0.0018341742900395202;0.006950178215314322;0.001764011910908686;0.9999742913119084,-29.1611086616;0.126412881824;-0.4765696612
heritage,wall,heritage/wall/images/DSC_5063_acr.jpg,0.9998168742332154;-0.009208346530131174;0.016775707219179273;0.009332603054441752;0.9999294833427859;-0.007343763480508537;-0.016706900333419927;0.007498979664624218;0.9998323083323717,-30.4180543408;0.204327655056;-0.0251494861696
